time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/loss,train/policy_gradient_loss,train/entropy_loss,train/approx_kl,train/explained_variance,rollout/ep_rew_mean,train/clip_fraction,train/n_updates,rollout/ep_len_mean,train/learning_rate,train/value_loss,train/clip_range,train/std
132,1079,250,270336,-0.31226783990859985,-0.0053934969939291475,-30.42749481201172,0.0052413982,0.5760583877563477,223.95837433,0.05751953125,655,300.0,0.0002,0.006256680469959974,0.2,0.39544495940208435
133,1078,252,272384,-0.311585396528244,-0.004493219731375575,-30.453987026214598,0.008511926,0.6123123168945312,223.49695401,0.07490234375,660,300.0,0.0002,0.009863031515851616,0.2,0.3955870270729065
134,1078,254,274432,-0.30025047063827515,-0.0002222895622253418,-30.47736530303955,0.0058574285,0.626074492931366,223.51742378000003,0.08740234375,665,300.0,0.0002,0.009980476927012205,0.2,0.3957696557044983
135,1078,256,276480,-0.316072016954422,-0.0052982634981162844,-30.510128879547118,0.009037275,0.5960206985473633,224.80600812999998,0.06923828125,670,300.0,0.0002,0.009263410232961178,0.2,0.39600619673728943
136,1079,258,278528,-0.31125959753990173,-0.004974065837450326,-30.54783010482788,0.008151062,0.5425940155982971,225.64813572,0.064453125,675,300.0,0.0002,0.0068909358233213425,0.2,0.39625072479248047
137,1079,259,280576,-0.3137646019458771,-0.0028866387554444374,-30.583435440063475,0.009236796,0.5783723592758179,225.64813572,0.1001953125,680,300.0,0.0002,0.004283743468113244,0.2,0.39643773436546326
138,1079,261,282624,-0.3128175139427185,0.00019112653099000453,-30.605975818634032,0.007119599,0.5368283987045288,224.52141678,0.11279296875,685,300.0,0.0002,0.005780482362024486,0.2,0.3965614140033722
139,1077,264,284672,-0.3120380640029907,-0.005641103209927678,-30.622578716278078,0.00731318,0.6275489330291748,223.85700005,0.0814453125,690,300.0,0.0002,0.005795641546137631,0.2,0.39664798974990845
140,1078,265,286720,-0.2722844183444977,0.0015102447321017583,-30.633923212687176,0.015929904,0.593034565448761,224.30655018000002,0.12109375,694,300.0,0.0002,0.005555219110101461,0.2,0.3967212736606598
141,1079,267,288768,-0.27837449312210083,0.004239563261055284,-30.64364178975423,0.031859394,0.6122598052024841,225.11815245000003,0.154296875,697,300.0,0.0002,0.006660551919291417,0.2,0.39676398038864136
142,1077,269,290816,-0.30652445554733276,-0.004176553315483033,-30.656398677825926,0.0068975314,0.6554102897644043,226.35120907,0.06220703125,702,300.0,0.0002,0.00706685334444046,0.2,0.3968881666660309
143,1078,271,292864,-0.31066015362739563,-0.0031326859490945934,-30.681504344940187,0.0095674405,0.6106693744659424,227.95011001,0.11015625,707,300.0,0.0002,0.005592560116201639,0.2,0.3970920145511627
144,1078,273,294912,-0.3162205219268799,-0.0048900113441050054,-30.710605716705324,0.005844064,0.6005055904388428,227.95011001,0.0908203125,712,300.0,0.0002,0.00630374071188271,0.2,0.3972491919994354
145,1079,275,296960,-0.3192831873893738,-0.00806210598675534,-30.735733699798583,0.00631166,0.26439064741134644,228.28818554,0.075390625,717,300.0,0.0002,0.005760106770321727,0.2,0.39744848012924194
146,1080,276,299008,-0.31138139963150024,-0.0030591670889407395,-30.770939350128174,0.014173348,0.6026424765586853,227.73671693999998,0.1318359375,722,300.0,0.0002,0.007359798182733357,0.2,0.3976612389087677
147,1081,278,301056,-0.3127288520336151,-0.0029255228582769632,-30.796616744995116,0.0077359583,0.5383923053741455,228.26460129,0.0765625,727,300.0,0.0002,0.007542214170098305,0.2,0.3977910578250885
148,1081,280,303104,-0.32054486870765686,-0.003561843035276979,-30.818378734588624,0.008108215,0.6090413331985474,228.19379726,0.07998046875,732,300.0,0.0002,0.005741698481142521,0.2,0.39798009395599365
149,1082,281,305152,-0.3061063289642334,0.0017161816009320318,-30.848861408233642,0.005503109,0.6299200654029846,227.79986774,0.1181640625,737,300.0,0.0002,0.00571464269887656,0.2,0.39812222123146057
150,1082,283,307200,-0.30052995681762695,-0.004799270071089268,-30.869266510009766,0.010376395,0.624388575553894,227.45420610999994,0.06708984375,742,300.0,0.0002,0.008227187395095825,0.2,0.39828360080718994
151,1083,285,309248,-0.31280115246772766,-0.0040385804139077665,-30.894966316223144,0.0054850536,0.43559515476226807,227.45420610999994,0.09697265625,747,300.0,0.0002,0.0060301489196717736,0.2,0.3984229266643524
152,1083,287,311296,-0.3100293278694153,-0.0038987510371953247,-30.914229106903075,0.0057637505,0.5091581344604492,228.16575109000001,0.0462890625,752,300.0,0.0002,0.004980151960626245,0.2,0.39855626225471497
153,1084,288,313344,-0.30783241987228394,-0.0035037160036154092,-30.93712854385376,0.0060012625,0.5643100142478943,228.44763884000002,0.0744140625,757,300.0,0.0002,0.006319675361737609,0.2,0.39870205521583557
154,1084,290,315392,-0.3206806480884552,-0.005735390179324895,-30.953256702423097,0.0104677,0.6130192279815674,229.25510365,0.092578125,762,300.0,0.0002,0.006570629985071718,0.2,0.3987606465816498
155,1085,292,317440,-0.3234371840953827,-0.006050499656703323,-30.97048225402832,0.009314395,0.6079314351081848,228.36902646,0.101171875,767,300.0,0.0002,0.006463152403011918,0.2,0.3989822268486023
156,1085,294,319488,-0.3129648268222809,-0.0023606825852766633,-31.010062885284423,0.0121030575,0.5911064147949219,228.77285310000002,0.10146484375,772,300.0,0.0002,0.005519275343976915,0.2,0.39920657873153687
157,1085,296,321536,-0.30329635739326477,0.0015037358505651354,-31.040627670288085,0.011766491,0.483623206615448,228.77285310000002,0.11474609375,777,300.0,0.0002,0.0061186367180198434,0.2,0.3993978798389435
158,1087,297,323584,-0.296650230884552,-0.00475519256045421,-31.06522890726725,0.025806425,0.6057058572769165,228.8200544,0.13190104166666666,781,300.0,0.0002,0.006122599573185047,0.2,0.39951321482658386
159,1087,299,325632,-0.32724449038505554,-0.0031673893798142673,-31.086765193939208,0.008692537,0.5702861547470093,228.27657788,0.099609375,786,300.0,0.0002,0.008564964099787176,0.2,0.3996855914592743
160,1088,301,327680,-0.3134944438934326,-0.002391545893624425,-31.11815423965454,0.0063235466,0.5077016353607178,228.14655249000003,0.089453125,791,300.0,0.0002,0.00810830290429294,0.2,0.3999485373497009
161,1088,302,329728,-0.323856383562088,-0.0049517033621668816,-31.158628368377684,0.008444354,0.5838273763656616,226.60484639999999,0.0701171875,796,300.0,0.0002,0.007023134734481573,0.2,0.4001624882221222
162,1089,304,331776,-0.3128804862499237,-0.004207814298570156,-31.182487773895264,0.0065794466,0.6008214950561523,227.84172567999994,0.11376953125,801,300.0,0.0002,0.007138418406248093,0.2,0.40027129650115967
163,1089,306,333824,-0.3140394985675812,-0.0034872411750257017,-31.20075387954712,0.005721759,0.562832236289978,228.7642598,0.08203125,806,300.0,0.0002,0.005882562417536974,0.2,0.40040311217308044
164,1089,308,335872,-0.32958680391311646,-0.005097512062638998,-31.227687549591064,0.0069837575,0.6116803884506226,228.7642598,0.047265625,811,300.0,0.0002,0.004768384457565844,0.2,0.4006483554840088
165,1090,310,337920,-0.3224422335624695,-0.00034904233179986475,-31.262951374053955,0.0064451983,0.4549003839492798,228.63593519000003,0.1087890625,816,300.0,0.0002,0.005306023778393865,0.2,0.40080955624580383
166,1090,311,339968,-0.3243401050567627,-0.005524283740669489,-31.284309577941894,0.009560635,0.5620000958442688,228.33837675000004,0.0845703125,821,300.0,0.0002,0.008305597514845432,0.2,0.40093794465065
167,1089,313,342016,-0.3237229585647583,-0.0072876530233770605,-31.307459545135497,0.005959162,0.5995554327964783,228.60097728999997,0.0796875,826,300.0,0.0002,0.008481708378531039,0.2,0.40113717317581177
168,1089,315,344064,-0.3028148114681244,-0.0038993110414594413,-31.343817138671874,0.014623214,0.5824723243713379,228.19742646999998,0.11845703125,831,300.0,0.0002,0.006805295287631452,0.2,0.4014090895652771
169,1089,317,346112,-0.3286677896976471,-0.006992307445034385,-31.384534645080567,0.0061837663,0.6153683662414551,229.05200434,0.077734375,836,300.0,0.0002,0.006647437764331699,0.2,0.4016698896884918
170,1089,319,348160,-0.3195635974407196,-0.005854169209487736,-31.424351692199707,0.005571397,0.5945897698402405,228.30593858,0.0654296875,841,300.0,0.0002,0.007330933329649269,0.2,0.4019147455692291
171,1089,321,350208,-0.3288727402687073,-0.004751426493749022,-31.461400699615478,0.006631019,0.48749494552612305,228.30593858,0.10185546875,846,300.0,0.0002,0.0074435357702896,0.2,0.4021529257297516
172,1089,323,352256,-0.3248651623725891,-0.006484551471658051,-31.4930588722229,0.015254205,0.6070177555084229,227.65800974,0.13330078125,851,300.0,0.0002,0.007033807784318924,0.2,0.4023192226886749
173,1086,326,354304,-0.32453539967536926,-0.004862716817297041,-31.515321063995362,0.0084473025,0.6315101385116577,228.71413181000003,0.0826171875,856,300.0,0.0002,0.004598089191131294,0.2,0.4024723172187805
174,1085,328,356352,-0.32443588972091675,-0.007943619694560766,-31.543737602233886,0.013733378,0.5996879935264587,229.39059481000004,0.0982421875,861,300.0,0.0002,0.0043894074740819635,0.2,0.40268635749816895
175,1085,330,358400,-0.31329047679901123,0.00036694682203233244,-31.577365589141845,0.0115572205,0.5933895707130432,229.74599696,0.13681640625,866,300.0,0.0002,0.0060919452458620075,0.2,0.40289247035980225
176,1084,332,360448,-0.3338454067707062,-0.006215445627458393,-31.60869264602661,0.0074301274,0.6221686601638794,231.09805779999996,0.078125,871,300.0,0.0002,0.007811325136572123,0.2,0.4030991792678833
177,1083,334,362496,-0.3277415931224823,-0.005793551332317293,-31.63699064254761,0.005085405,0.5609017610549927,230.25392094,0.07783203125,876,300.0,0.0002,0.00527102432679385,0.2,0.40325596928596497
178,1083,336,364544,-0.3254874646663666,-0.0036210355930961667,-31.662514305114748,0.004685141,0.6656915545463562,230.25392094,0.07900390625,881,300.0,0.0002,0.006554653053171933,0.2,0.4034624993801117
179,1084,338,366592,-0.32413098216056824,-0.006581442337483168,-31.6991135597229,0.009431239,0.5360799431800842,231.01651729999995,0.08564453125,886,300.0,0.0002,0.006264660251326859,0.2,0.40369319915771484
180,1084,339,368640,-0.32717251777648926,-0.0046855846885591745,-31.730253410339355,0.007523612,0.6679583787918091,230.19815637999997,0.0623046875,891,300.0,0.0002,0.007818461186252535,0.2,0.4039227068424225
181,1085,341,370688,-0.3298757076263428,-0.00676298113539815,-31.770731449127197,0.008136983,0.6491345167160034,229.75544242,0.08974609375,896,300.0,0.0002,0.007772141462191939,0.2,0.40418994426727295
182,1085,343,372736,-0.33440375328063965,-0.006024476792663336,-31.814270305633546,0.010064118,0.6490980386734009,228.94749164,0.067578125,901,300.0,0.0002,0.008262365101836621,0.2,0.4045301675796509
183,1085,345,374784,-0.3192756175994873,-0.00636698417365551,-31.86157331466675,0.00781443,0.6579318046569824,228.14864025,0.097265625,906,300.0,0.0002,0.007929860497824848,0.2,0.40472322702407837
184,1085,347,376832,-0.31826671957969666,-0.003932755615096539,-31.88869113922119,0.010525381,0.5267379283905029,226.83200494999997,0.134765625,911,300.0,0.0002,0.006481713126413524,0.2,0.4049355983734131
185,1085,349,378880,-0.32921528816223145,-0.005525197403039783,-31.915077686309814,0.005800273,0.3882504105567932,226.83200494999997,0.06416015625,916,300.0,0.0002,0.004685229121241719,0.2,0.40503624081611633
186,1085,351,380928,-0.3289162814617157,-0.003962142649106682,-31.92591667175293,0.008341974,0.43891245126724243,226.87338221999994,0.09560546875,921,300.0,0.0002,0.005821455619297922,0.2,0.40511131286621094
187,1085,352,382976,-0.3351151645183563,-0.005886368895880878,-31.942774486541747,0.006168462,0.5096815228462219,227.72858548,0.0669921875,926,300.0,0.0002,0.005748678534291685,0.2,0.4052526354789734
188,1085,354,385024,-0.3219563066959381,6.0952710919082163e-05,-31.967080307006835,0.012689324,0.5584962964057922,228.23035332999993,0.1345703125,931,300.0,0.0002,0.006092420895583928,0.2,0.4054320454597473
189,1087,356,387072,-0.31638064980506897,-0.002263135897616545,-31.990879440307616,0.02316244,0.6214234828948975,227.0891468,0.151953125,935,300.0,0.0002,0.006502858301003774,0.2,0.40556058287620544
190,1087,357,389120,-0.33342909812927246,-0.0065453304443508385,-32.013825035095216,0.011070525,0.5286571979522705,227.02772247999997,0.0974609375,940,300.0,0.0002,0.005725336633622647,0.2,0.4057186543941498
191,1088,359,391168,-0.3320818543434143,-0.00717311140615493,-32.038850975036624,0.0099399425,0.4761812090873718,227.02772247999997,0.07490234375,945,300.0,0.0002,0.006236145528964699,0.2,0.40590453147888184
192,1088,361,393216,-0.33541908860206604,-0.006250095216091722,-32.065572357177736,0.006500578,0.5564067363739014,226.04673133000003,0.0541015625,950,300.0,0.0002,0.004612844111397863,0.2,0.4060670733451843
193,1089,362,395264,-0.33419713377952576,-0.0048855550587177275,-32.09180755615235,0.0107174115,0.56357741355896,225.67269842999997,0.1181640625,955,300.0,0.0002,0.005241936910897494,0.2,0.40625786781311035
194,1089,364,397312,-0.32705622911453247,-0.0030077370582148434,-32.121969032287595,0.009282938,0.6182360649108887,225.26066376000003,0.04775390625,960,300.0,0.0002,0.005679261847399175,0.2,0.4064891040325165
195,1089,366,399360,-0.3295024633407593,-0.004991620848886669,-32.16162509918213,0.007982497,0.6206773519515991,226.24969183999997,0.08115234375,965,300.0,0.0002,0.006574636045843363,0.2,0.4067668616771698
196,1090,368,401408,-0.3370373845100403,-0.007481060456484556,-32.19988193511963,0.006523751,0.5721192955970764,226.48019756000002,0.0935546875,970,300.0,0.0002,0.006665651593357325,0.2,0.40696123242378235
197,1090,369,403456,-0.3277566134929657,-0.007599725271575153,-32.22538795471191,0.007716631,0.6522523760795593,227.38020176999999,0.09130859375,975,300.0,0.0002,0.004776321095414459,0.2,0.40713050961494446
198,1091,371,405504,-0.33797767758369446,-0.00549542517401278,-32.25407447814941,0.008531481,0.6074151992797852,227.38020176999999,0.076171875,980,300.0,0.0002,0.00501903195399791,0.2,0.40732842683792114
199,1091,373,407552,-0.33925920724868774,-0.005835474003106356,-32.27570343017578,0.007973344,0.3580494523048401,228.56817645999996,0.10634765625,985,300.0,0.0002,0.0040026831207796935,0.2,0.40739279985427856
200,1091,375,409600,-0.3272635042667389,-0.005847743852064014,-32.284444618225095,0.009178484,0.5520966053009033,227.83059043,0.0970703125,990,300.0,0.0002,0.004352555854711682,0.2,0.40747717022895813
201,1092,376,411648,-0.3266391456127167,-0.004946746095083654,-32.30351943969727,0.00918902,0.5572381019592285,227.28520748999995,0.10478515625,995,300.0,0.0002,0.00563837515655905,0.2,0.4076537489891052
202,1092,378,413696,-0.34240809082984924,-0.005784136452712118,-32.33128185272217,0.0076378495,0.5764559507369995,227.08808039000004,0.07412109375,1000,300.0,0.0002,0.007303947629407048,0.2,0.4078335464000702
203,1092,380,415744,-0.33410945534706116,-0.004340813885210082,-32.359467315673825,0.006289144,0.5228667259216309,226.01637415000002,0.108203125,1005,300.0,0.0002,0.007347690942697227,0.2,0.40805354714393616
204,1093,382,417792,-0.3368047773838043,-0.0047747839475050565,-32.3985034942627,0.006180231,0.5769878625869751,226.03832703999996,0.0615234375,1010,300.0,0.0002,0.008708253526128829,0.2,0.40833669900894165
205,1094,383,419840,-0.3350885808467865,-0.006198887387290597,-32.43506259918213,0.009910426,0.5590227246284485,226.03832703999996,0.10830078125,1015,300.0,0.0002,0.006797626963816583,0.2,0.4084971845149994
206,1094,385,421888,-0.3296024203300476,-0.003088670875877142,-32.453989791870114,0.006675181,0.498776376247406,225.90614675000003,0.12041015625,1020,300.0,0.0002,0.005219249962829053,0.2,0.40861356258392334
207,1095,387,423936,-0.3334762454032898,-0.007862892560660839,-32.47126216888428,0.010051159,0.5816936492919922,225.07013724999996,0.09404296875,1025,300.0,0.0002,0.006831653974950313,0.2,0.4087120294570923
208,1095,388,425984,-0.3361454904079437,-0.009000692702829837,-32.49490756988526,0.009043692,0.647652268409729,224.24567790999998,0.096875,1030,300.0,0.0002,0.0049498293083161116,0.2,0.4089781939983368
209,1096,390,428032,-0.33686506748199463,-0.007555388612672687,-32.53967056274414,0.006971294,0.6534875631332397,224.17397121000002,0.10400390625,1035,300.0,0.0002,0.00784849519841373,0.2,0.4092499315738678
210,1096,392,430080,-0.3366573452949524,-0.005626541445963085,-32.57848434448242,0.006933314,0.5806027054786682,223.29038524,0.05908203125,1040,300.0,0.0002,0.007021979661658406,0.2,0.40950554609298706
211,1097,393,432128,-0.33549442887306213,-0.00946305189281702,-32.61037101745605,0.011765352,0.6125031113624573,222.79266639999997,0.0873046875,1045,300.0,0.0002,0.007630846090614795,0.2,0.40965917706489563
212,1097,395,434176,-0.33006995916366577,-0.006732550449669361,-32.6336145401001,0.0077435425,0.5933851003646851,222.79266639999997,0.08603515625,1050,300.0,0.0002,0.01212202375754714,0.2,0.4098365902900696
213,1097,397,436224,-0.3293057382106781,-0.005630940198898315,-32.662075996398926,0.01125732,0.5949369668960571,222.03624533,0.12158203125,1055,300.0,0.0002,0.007566720014438033,0.2,0.4100334048271179
214,1098,398,438272,-0.3415936827659607,-0.006745242676697671,-32.683701515197754,0.011275291,0.6285096406936646,222.81654965,0.12255859375,1060,300.0,0.0002,0.005236535123549402,0.2,0.4101032316684723
215,1099,400,440320,-0.33086997270584106,-0.0026013942318968476,-32.69579639434814,0.0064848643,0.5624582767486572,223.58324107,0.1203125,1065,300.0,0.0002,0.005055340728722513,0.2,0.4102592468261719
216,1098,402,442368,-0.34014514088630676,-0.0073595156893134115,-32.725721168518064,0.008750347,0.6083583831787109,224.79996993,0.1013671875,1070,300.0,0.0002,0.005605169688351452,0.2,0.41046708822250366
217,1098,404,444416,-0.3299015760421753,-0.00027080655563622714,-32.75770778656006,0.0073256562,0.6154888868331909,224.77689671999997,0.1330078125,1075,300.0,0.0002,0.005745835206471384,0.2,0.41071927547454834
218,1098,406,446464,-0.34587156772613525,-0.007186933199409396,-32.79435920715332,0.007905018,0.4650920033454895,224.95664230999995,0.08408203125,1080,300.0,0.0002,0.00501420833170414,0.2,0.41091492772102356
219,1099,408,448512,-0.3380626440048218,-0.0067100680200383065,-32.82759685516358,0.0061690737,0.39255738258361816,224.95664230999995,0.0673828125,1085,300.0,0.0002,0.004111004911828786,0.2,0.4111999273300171
220,1099,409,450560,-0.3223889470100403,-0.004750649444758892,-32.86384525299072,0.011395654,0.525997519493103,225.52593993000002,0.10283203125,1090,300.0,0.0002,0.006931764842011035,0.2,0.4113355875015259
221,1100,411,452608,-0.3232249319553375,-0.0013129361206665636,-32.88033485412598,0.010482024,0.5791375041007996,226.33234280000005,0.14033203125,1095,300.0,0.0002,0.007120721181854606,0.2,0.4114909768104553
